entropy,episode,episode_length,episode_reward,moving_avg_reward,policy_loss,rollout,total_env_steps,value_loss
1.4817881051450967,528,1285,244.2039191092824,157.9369322602079,-0.006991776698851026,325,665600,4.570794122107327
1.4788747258484363,529,507,108.65275405950835,156.2953734405727,-0.006816494333907031,326,667648,4.914086982421577
1.4788747258484363,530,1246,279.84626720442765,156.88918128166125,-0.006816494333907031,326,667648,4.914086982421577
1.4832220919430257,531,36,-102.44434554938476,155.17272573557827,-0.006219758496445138,327,669696,2.594745964324102
1.4832220919430257,532,1186,282.735332586377,155.60567636290253,-0.006219758496445138,327,669696,2.594745964324102
1.452436473593116,533,400,105.11229235079877,155.72016516391818,-0.002651377330766991,328,671744,4.219821181334555
1.452436473593116,534,1280,278.3601094990813,155.77673051959766,-0.002651377330766991,328,671744,4.219821181334555
1.4352412201464175,535,961,203.56823892078808,155.55387526497051,-0.007166770692856516,329,673792,5.844133231882006
1.4352412201464175,536,437,-33.15838359498099,155.92802412568994,-0.007166770692856516,329,673792,5.844133231882006
1.4531707234680653,537,634,148.09307715498406,156.12850935673964,-0.004175159086298663,330,675840,3.894034994579852
1.4249198764562607,538,13,2.974069627384363,153.37954270304485,-0.009120485608582385,331,677888,3.385430771484971
1.4249198764562607,539,1278,276.86052850846784,153.8621143030902,-0.009120485608582385,331,677888,3.385430771484971
1.3986396498978138,540,507,114.31193250886838,153.89306403188596,-0.0008729056076845154,332,679936,4.384058699943125
1.3986396498978138,541,1271,277.84898840602204,156.4308110721977,-0.0008729056076845154,332,679936,4.384058699943125
1.387847026437521,542,223,-67.74283839292389,154.71939772319044,-0.005211491299269256,333,681984,8.584603888727724
1.387847026437521,543,1269,277.87159566919337,154.73686814570655,-0.005211491299269256,333,681984,8.584603888727724
1.3821450978517533,544,876,73.54929948150883,153.4571366789935,-0.0075192909862380475,334,684032,8.668718482926488
1.3868453711271287,545,81,17.447493378743527,152.45142041350118,0.0003846547770081088,335,686080,4.061061140988022
1.3868453711271287,546,1238,280.86143909535343,152.59804534362735,0.0003846547770081088,335,686080,4.061061140988022
1.394431334733963,547,503,116.8181699587951,151.2404335375813,-0.008114825890515931,336,688128,4.28263111943379
1.394431334733963,548,1268,277.4067164283644,153.08405206392212,-0.008114825890515931,336,688128,4.28263111943379
1.366722709685564,549,959,234.82656471296772,152.7260039736897,0.0008422864448220935,337,690176,2.0309166099876164
1.3507080461829901,550,179,34.790041401873,150.7044839192243,-0.002635952696437016,338,692224,4.075359019078315
1.3507080461829901,551,1289,275.4912362154404,152.74178884936262,-0.002635952696437016,338,692224,4.075359019078315
1.3262134004384278,552,645,150.76814050641653,151.59240378917812,-0.004093095188727603,339,694272,4.049832981824875
1.3262134004384278,553,1248,278.6396780573433,152.29622973038045,-0.004093095188727603,339,694272,4.049832981824875
1.287078634649515,554,1070,255.8146320665231,154.2286352230981,-0.00515576230827719,340,696320,2.881726371962577
1.2695882357656956,555,393,99.24286595263574,153.89436245473652,-0.0008588015305576846,341,698368,3.965268992446363
1.2695882357656956,556,1226,280.165450527447,155.03202693546996,-0.0008588015305576846,341,698368,3.965268992446363
1.2470361411571502,557,778,192.77251626264567,156.78213957134048,-0.00824749596649781,342,700416,3.845951279299334
1.2470361411571502,558,1261,280.1143308604126,156.75359027668344,-0.00824749596649781,342,700416,3.845951279299334
1.2204708073288202,559,1271,279.8788676609275,158.89560636610256,-0.005119509491487406,343,702464,2.1724640059284868
1.2121990103274585,560,436,96.46991085641092,160.3506670136775,-0.006449759920360521,344,704512,5.226470597647131
1.2121990103274585,561,1380,270.8886453479206,160.3445883032008,-0.006449759920360521,344,704512,5.226470597647131
1.1972194202244282,562,990,234.53501121161742,160.5287077352319,-0.007790989728528075,345,706560,2.4031146436929705
1.1692369375377893,563,228,49.64719983316702,160.61608055726109,-0.0055002167529892175,346,708608,5.014295466803015
1.1692369375377893,564,1342,274.19592953218034,160.59916807671317,-0.0055002167529892175,346,708608,5.014295466803015
1.1454674240201712,565,720,169.5777919594782,163.27547203501766,-0.007114901339809876,347,710656,3.9587536627426743
1.1454674240201712,566,1188,281.712024086171,163.44001919477813,-0.007114901339809876,347,710656,3.9587536627426743
1.1102879106998444,567,1144,251.28116396340482,164.26400635556104,-0.007700699265114963,348,712704,2.82424202458933
1.0907601810991765,568,210,-68.64843221113084,163.98380033763516,-0.005651887302519754,349,714752,7.911043600179255
1.0907601810991765,569,1176,283.76109042245565,165.79141406657513,-0.005651887302519754,349,714752,7.911043600179255
1.1080317657440901,570,505,124.02638806270677,165.41687445472317,-0.004028624505735934,350,716800,4.801723366603255
1.1080317657440901,571,1235,279.0709353620194,166.03530691090998,-0.004028624505735934,350,716800,4.801723366603255
1.080839455872774,572,948,208.5623111992811,167.82255660175372,-0.0032310212933225556,351,718848,2.36505311736837
1.0529971573501826,573,69,13.500138575265767,165.15833132986373,-0.006792861774738412,352,720896,16.543181918375193
1.0529971573501826,574,1157,284.558963475819,166.6340597399495,-0.006792861774738412,352,720896,16.543181918375193
1.0529971573501826,575,700,35.732287158899624,166.51243373302847,-0.006792861774738412,352,720896,16.543181918375193
1.0531969897449016,576,1100,261.05311034699923,167.63637222017664,-0.0034793916667695155,353,722944,3.7177850687876344
1.0446097660809754,577,188,48.947834194978036,166.90959880815078,-0.007637155635165982,354,724992,9.525666031613946
1.0446097660809754,578,1207,281.9535552119875,170.5197771669235,-0.007637155635165982,354,724992,9.525666031613946
1.0446097660809754,579,629,24.19665714190164,168.04163591474835,-0.007637155635165982,354,724992,9.525666031613946
1.0436901029199361,580,1083,105.38891533761787,167.6915867150496,-0.003929000761127099,355,727040,18.392736496776344
1.0647663272917272,581,367,90.77972684952738,165.7938086830545,-0.0021569936609012073,356,729088,5.575419468805194
1.0647663272917272,582,1231,278.0976268400902,166.20706116329265,-0.0021569936609012073,356,729088,5.575419468805194
1.0853664860129357,583,821,198.13197130671523,167.43574535113873,-0.0019296012120321392,357,731136,4.076736883446574
1.0853664860129357,584,1210,281.2933416892022,168.94950364364874,-0.0019296012120321392,357,731136,4.076736883446574
1.1258705522865058,585,1172,283.87424053084993,172.51792722405432,0.0017307321788393893,358,733184,2.3557255536317827
1.1621276397258042,586,307,73.72308992526429,170.51884843310188,-0.0045016038231551645,359,735232,5.032756040431559
1.1621276397258042,587,1382,269.56208062186187,172.31233141175045,-0.0045016038231551645,359,735232,5.032756040431559
1.1553336270153522,588,768,202.93173574216783,174.58377482084995,-0.005650489669642411,360,737280,4.1483844495378435
1.1553336270153522,589,1199,283.16430962825825,177.15753275100417,-0.005650489669642411,360,737280,4.1483844495378435
1.1338425304740667,590,1021,126.48063535512355,179.2193116641715,-0.008278065602644347,361,739328,6.144038083031774
1.124557301402092,591,269,63.69682639741649,177.05322389013014,-0.009650325626716949,362,741376,11.371793404221535
1.124557301402092,592,752,57.8870169230475,175.85123675731592,-0.009650325626716949,362,741376,11.371793404221535
1.129556167125702,593,173,37.699910648959346,173.4073164146477,-0.004639185866108164,363,743424,21.45631959363818
1.129556167125702,594,1268,278.6788874939836,173.6140551810383,-0.004639185866108164,363,743424,21.45631959363818
1.129556167125702,595,499,-14.181426875800469,172.98243318109783,-0.004639185866108164,363,743424,21.45631959363818
1.1372494850307704,596,524,17.348769090575402,170.36225048146437,-0.0054754924392909745,364,745472,24.947541562467812
1.1372494850307704,597,1225,283.0060944132632,171.66907049506963,-0.0054754924392909745,364,745472,24.947541562467812
1.1366756185889244,598,913,221.56430059766572,171.1052665039385,0.0013701759104151278,365,747520,2.240608806349337
1.1252180851995945,599,19,6.647920914401591,168.38772880792942,-0.00973780393396737,366,749568,33.960018335096535
1.1252180851995945,600,1013,70.77049981214842,169.0373775258114,-0.00973780393396737,366,749568,33.960018335096535
1.115537977963686,601,227,56.99202767774212,166.95838965197257,-0.004726391602889635,367,751616,3.825499462429434
1.115537977963686,602,1234,283.7332939920069,170.26686270362387,-0.004726391602889635,367,751616,3.825499462429434
1.1039069961756467,603,640,151.55919089983524,168.99387742140166,0.002216748002683744,368,753664,4.120447539165616
1.1039069961756467,604,1265,280.4926980212431,170.0729582707909,0.002216748002683744,368,753664,4.120447539165616
1.0665520772337913,605,1081,258.3828514831958,169.84748741620547,-0.001256709017616231,369,755712,2.4737999248318374
1.0547037310898304,606,196,52.684116876990814,167.74931213104773,0.0006129550805781036,370,757760,10.728679045289756
1.0547037310898304,607,1206,283.1957841787046,169.81963368417465,0.0006129550805781036,370,757760,10.728679045289756
1.0547037310898304,608,492,-9.396047219239207,166.950812681313,0.0006129550805781036,370,757760,10.728679045289756
1.0665133986622095,609,1044,259.99579573589284,167.862215730018,0.0026221797161269933,371,759808,2.5096430035308
1.0638907127082349,610,202,44.49996961277974,167.61234085830628,-0.005940179902245291,372,761856,4.512167767249048
1.0638907127082349,611,1203,283.08092297475054,167.62399511268185,-0.005940179902245291,372,761856,4.512167767249048
1.068594866618514,612,564,135.43903893004543,167.54008872602986,-0.012618099857354537,373,763904,31.50724116265774
1.068594866618514,613,1405,273.0313008311839,169.12482153322952,-0.012618099857354537,373,763904,31.50724116265774
1.068594866618514,614,68,-103.43034372868699,165.37847752376848,-0.012618099857354537,373,763904,31.50724116265774
1.1109748467803002,615,1210,284.06567978665964,167.50929488572666,-0.004634115203225519,374,765952,2.8723105123266577
1.158684804290533,616,437,95.72759062115536,165.73541529840872,-0.003624874123488553,375,768000,4.395640834700316
1.158684804290533,617,1223,283.3839826500763,169.64562570342457,-0.003624874123488553,375,768000,4.395640834700316
1.1741972327232362,618,816,207.0883117388601,168.91911371847115,-0.006726415525190532,376,770048,2.173790465760976
1.1365821596235037,619,2,0.346416724284471,167.9129843563664,-0.008816459840454626,377,772096,2.856392228184268
1.1365821596235037,620,1241,281.0671874437122,167.93518063427757,-0.008816459840454626,377,772096,2.856392228184268
1.1201381232589482,621,444,96.69619776109606,168.83104800326785,-0.005442048760596663,378,774144,4.20467216540128
1.1201381232589482,622,1266,279.7055962340778,168.83060559024173,-0.005442048760596663,378,774144,4.20467216540128
1.1413025248795747,623,919,212.8444795132218,168.1668801737087,-0.005810026833205484,379,776192,2.499800171237439
1.1535548511892557,624,143,34.341549227027514,167.3866793556203,0.0009547569585265592,380,778240,13.559331314638257
1.1535548511892557,625,1235,279.37409914455264,167.41255629294298,0.0009547569585265592,380,778240,13.559331314638257
1.1535548511892557,626,384,-39.21313776947616,164.95842139191961,0.0009547569585265592,380,778240,13.559331314638257
1.1819160897284746,627,872,224.27304207363275,166.37211565024492,-0.001057477848371491,381,780288,2.2082432637456804
1.1938733626157045,628,63,16.355801318943506,164.09363447234148,-0.005234419702901505,382,782336,38.156455983221534
1.1938733626157045,629,182,-121.1632329986145,161.79547460176028,-0.005234419702901505,382,782336,38.156455983221534
1.1938733626157045,630,1030,123.70262195639657,160.23403814927997,-0.005234419702901505,382,782336,38.156455983221534
1.1852470688521861,631,411,106.49939660170168,162.3234755707908,-0.005311052370234393,383,784384,4.284669726155698
1.1852470688521861,632,1216,280.15125655713,162.29763481049832,-0.005311052370234393,383,784384,4.284669726155698
1.179025635495782,633,837,193.66183913334933,163.18313027832386,-0.003355370688950643,384,786432,6.0118156297132375
1.179025635495782,634,532,-15.661413964555948,160.2429150436875,-0.003355370688950643,384,786432,6.0118156297132375
1.1847767777740956,635,552,122.4937910923189,159.4321705654028,-0.004019983802572824,385,788480,4.1846048609353605
1.1847767777740956,636,1218,281.1661628610825,162.5754160299634,-0.004019983802572824,385,788480,4.1846048609353605
1.181224252656102,637,937,226.1167550337955,163.35565280875156,-0.005891208127286518,386,790528,2.362808470800519
1.1570235285907984,638,133,31.03512866905331,163.63626339916823,-0.004487423571117688,387,792576,4.302512468863279
1.1570235285907984,639,1265,280.2087603166393,163.66974571724998,-0.004487423571117688,387,792576,4.302512468863279
1.1436633877456188,640,653,154.14241761075704,164.06805056826886,-0.006210173635918181,388,794624,3.9321552622132003
1.1436633877456188,641,1202,284.86893372631425,164.13825002147175,-0.006210173635918181,388,794624,3.9321552622132003
1.126493439823389,642,1046,246.30038534827537,167.27868225888378,-0.0032512527075596155,389,796672,2.370288505591452
1.118351612985134,643,170,41.8484057391981,164.9184503595838,-0.0042067033173225354,390,798720,4.6134722243063155
1.118351612985134,644,1272,279.9061454708794,166.9820188194775,-0.0042067033173225354,390,798720,4.6134722243063155
1.1168529894202948,645,621,146.5961784025528,168.2735056697156,-0.005007137771463022,391,800768,7.032933262176812
1.1168529894202948,646,740,51.29898679936676,165.97788114675572,-0.005007137771463022,391,800768,7.032933262176812
1.1394470095634461,647,478,119.37966979285322,166.00349614509628,-0.0035922045819461344,392,802816,4.4896377781406045
1.1394470095634461,648,1203,283.3557798135672,166.06298677894836,-0.0035922045819461344,392,802816,4.4896377781406045
1.1655805259943008,649,743,66.36956259380653,164.37841675775675,-0.0070144468743819745,393,804864,15.747057649306953
1.1655805259943008,650,1234,281.9184953479035,166.84970129721702,-0.0070144468743819745,393,804864,15.747057649306953
1.1611952409148216,651,522,6.443388730386928,164.1592228223665,-0.00958976818365045,394,806912,20.776357648149133
1.1611952409148216,652,1348,273.827551011643,165.3898169274188,-0.00958976818365045,394,806912,20.776357648149133
1.1712272431701423,653,1023,256.19434918916227,165.16536363873695,-6.649947026744485e-05,395,808960,2.4948457442224026
1.1866912879049778,654,140,38.14162159049511,162.98863353397667,-0.0029997958132298662,396,811008,4.061121523007751
1.1866912879049778,655,1183,284.84234924164866,164.84462836686683,-0.0029997958132298662,396,811008,4.061121523007751
1.178404701128602,656,488,127.44180345554024,163.31739189614774,-0.007460268026625272,397,813056,6.590224893670529
1.178404701128602,657,476,-18.1773250597044,161.20789348292422,-0.007460268026625272,397,813056,6.590224893670529
1.1689024027436972,658,198,34.094462164491404,158.74769479596503,-0.007807892313576303,398,815104,18.607787802815437
1.1689024027436972,659,822,50.60562304235626,156.4549623497793,-0.007807892313576303,398,815104,18.607787802815437
1.1818040613085032,660,240,57.48590320634346,156.06512227327863,-0.0027267413286608646,399,817152,4.005532445944846
1.1818040613085032,661,1313,280.09045133733963,156.15714033317283,-0.0027267413286608646,399,817152,4.005532445944846
1.1889457128942014,662,781,181.4643612775396,155.62643383383204,-0.01076271540368907,400,819200,5.413866674061865
1.178440321609378,663,108,-119.13583500880497,153.9386034854123,-0.005278320795332548,401,821248,22.411244349740446
1.178440321609378,664,1292,278.59898333460814,153.98263402343662,-0.005278320795332548,401,821248,22.411244349740446
1.1856816418468952,665,617,147.42355818188935,153.76109168566072,-0.01005646408884786,402,823296,21.719608316384257
1.1856816418468952,666,149,-132.70864347542016,149.6168850100448,-0.01005646408884786,402,823296,21.719608316384257
1.2240171421319246,667,47,10.893021679371593,147.2130035872045,0.00016038818721426652,403,825344,3.6910144088789822
1.2240171421319246,668,1252,282.746860551581,150.7269565148316,0.00016038818721426652,403,825344,3.6910144088789822
1.2380552720278502,669,546,120.73920770679669,149.09673768767502,-0.013174490399251226,404,827392,19.454347465746103
1.2380552720278502,670,1322,277.2958012050788,150.62943181909873,-0.013174490399251226,404,827392,19.454347465746103
1.2380552720278502,671,93,-117.6352668253711,146.6623697972248,-0.013174490399251226,404,827392,19.454347465746103
1.2399777993559837,672,1230,267.81092994381453,147.25485598467014,-0.005444293186883442,405,829440,12.00678934007883
1.2399777993559837,673,318,-61.904041164227415,146.50081418727524,-0.005444293186883442,405,829440,12.00678934007883
1.2399777993559837,674,322,-67.83431193119597,142.97688143320508,-0.005444293186883442,405,829440,12.00678934007883
1.2735173560678958,675,1166,247.7676015062333,145.09723457667843,-0.0006563933049619664,406,831488,4.616287216730416
1.304913880303502,676,479,111.85770106382421,143.60528048384668,-0.005067361216060817,407,833536,4.12648146674037
1.304913880303502,677,1337,276.49386992842784,145.88074084118117,-0.005067361216060817,407,833536,4.12648146674037
1.3338727939873933,678,1112,245.31122272435047,145.5143175163048,-0.005075675727857743,408,835584,2.063575424440205
1.3339532978832722,679,389,87.65871899508684,146.14893813483664,-0.0029228055238490923,409,837632,3.6694195598363875
1.3339532978832722,680,1248,280.93495771177936,147.90439855857827,-0.0029228055238490923,409,837632,3.6694195598363875
1.328680944442749,681,945,203.69808163669936,149.03358210644998,-0.005766708285955246,410,839680,2.103985943365842
1.3439816456288098,682,135,32.28555220976472,146.57546136014673,-0.010821313393535092,411,841728,4.295811212901026
1.3439816456288098,683,1284,278.90471692037477,147.38318881628334,-0.010821313393535092,411,841728,4.295811212901026
1.3462492793798446,684,729,169.35779280672466,146.26383332745857,-0.008538806937576738,412,843776,2.0360992331523446
1.3190479319542647,685,11,0.5060270771086216,143.43015119292113,-0.007741632158285938,413,845824,3.7078373757191003
1.3190479319542647,686,1396,271.69171117024183,145.40983740537092,-0.007741632158285938,413,845824,3.7078373757191003
1.3220565486699343,687,688,155.3680657889868,144.26789725704216,-0.00630125266907271,414,847872,3.9353114165365697
1.3220565486699343,688,1247,280.81470491170097,145.0467269487375,-0.00630125266907271,414,847872,3.9353114165365697
1.3503363266587258,689,1160,267.4646140677531,144.88972999313245,-0.0026364261386333963,415,849920,2.2700375803280624
1.3566568486392498,690,413,91.34699588826297,144.53839359846384,-0.0035639554815134035,416,851968,3.736724239680916
1.3566568486392498,691,1302,277.76294493329505,146.6790547838226,-0.0035639554815134035,416,851968,3.736724239680916
1.3535935595631599,692,1101,215.34468313684687,148.25363144596062,-0.009453068466973491,417,854016,2.4237254766747354
1.3661107182502747,693,355,75.74261505071324,148.63405848997812,-0.010553433578752446,418,856064,3.598059812374413
1.3661107182502747,694,1276,279.51590248599797,148.6424286398983,-0.010553433578752446,418,856064,3.598059812374413
1.3561799701303243,695,828,191.8149045733939,150.70239195439024,-0.007743406586814672,419,858112,2.046076664933935
1.3495102643966674,696,65,16.826404571880932,150.69716830920328,-0.006448685767827556,420,860160,4.0838493357412515
1.3495102643966674,697,1318,275.1332630211417,150.61843999528207,-0.006448685767827556,420,860160,4.0838493357412515
1.342401445284486,698,612,140.21274386131006,149.8049244279185,-0.005412231854279526,421,862208,3.8014643758535387
1.342401445284486,699,1292,277.82753778552507,152.51672059662974,-0.005412231854279526,421,862208,3.8014643758535387
1.310691926255822,700,1153,256.4331507411362,154.3733471059196,-0.004857704779715278,422,864256,2.0979459800291806
1.309290998801589,701,492,91.97603558614352,154.72318718500364,-0.002904646626848262,423,866304,4.339444816950708
1.309290998801589,702,1262,278.4764794405878,154.67061903948945,-0.002904646626848262,423,866304,4.339444816950708
1.297769070789218,703,980,213.03165915182504,155.28534372200937,-0.007768607384059578,424,868352,2.1457004948984832
1.2705736868083477,704,203,47.20187410481461,152.9524354828451,-0.008446955420367885,425,870400,3.999497924372554
1.2705736868083477,705,1321,275.19817500651857,153.1205887180783,-0.008446955420367885,425,870400,3.999497924372554
1.2549084663391112,706,758,170.06232799873237,154.29437082929573,-0.008477950235828757,426,872448,4.3291216062381865
1.2549084663391112,707,1242,280.1286718394556,154.2636997059032,-0.008477950235828757,426,872448,4.3291216062381865
1.2435084283351898,708,1180,278.84750136932007,157.14613519178883,-0.00930208484060131,427,874496,1.9128516397904605
1.2323932897299528,709,359,88.53443763583645,155.43152161078828,-0.005240939944633283,428,876544,3.9902491863816976
1.2323932897299528,710,1287,276.6355656520847,157.75287757118133,-0.005240939944633283,428,876544,3.9902491863816976
1.1927366774529218,711,831,197.90933933271785,156.901161734761,-0.00293157703417819,429,878592,2.189978325739503
1.1843607094138862,712,45,13.430161685412106,155.68107296231466,-0.0024025791528401895,430,880640,3.918099261261523
1.1843607094138862,713,1242,279.73926110964095,155.74815256509922,-0.0024025791528401895,430,880640,3.918099261261523
1.1941641494631767,714,532,116.80894307918845,157.95054543317795,-0.005785690710763447,431,882688,4.1970987316221
1.1941641494631767,715,1268,278.6713915205797,157.89660255051714,-0.005785690710763447,431,882688,4.1970987316221
1.1751570858061313,716,991,231.06530834076622,159.24997972771328,-0.0073283684236230325,432,884736,2.45037618028
1.1503799390047789,717,154,36.716485534702755,156.78330475655955,-0.010827199125196784,433,886784,3.7635455002076923
1.1503799390047789,718,1201,283.51705790381567,157.54759221820908,-0.010827199125196784,433,886784,3.7635455002076923
1.1110570173710586,719,555,126.64598705818015,158.81058792154806,-0.0043568355351453645,434,888832,4.011989918258041
1.1110570173710586,720,1249,278.91502667438385,158.78906631385473,-0.0043568355351453645,434,888832,4.011989918258041
1.085333900898695,721,1010,231.65924687905834,160.13869680503439,-0.007241391978459433,435,890880,2.291432581935078
1.0735216986387968,722,222,52.88462682157258,157.87048711090932,-0.0047323225240688774,436,892928,3.9765944157727064
1.0735216986387968,723,1248,280.27741567338103,158.54481647251095,-0.0047323225240688774,436,892928,3.9765944157727064
1.0527496606111526,724,643,160.28133790931352,159.8042143593338,-0.004421855794498697,437,894976,4.222212101705372
1.0527496606111526,725,1238,280.72179619758725,159.81769132986415,-0.004421855794498697,437,894976,4.222212101705372
1.0512548204511405,726,1085,249.48162992667915,162.7046390068257,-0.003565182322927285,438,897024,2.2227819329593332
1.0602001387625932,727,265,61.527256439059926,161.07718115047993,-0.009626102418405936,439,899072,4.9431774575263265
1.0602001387625932,728,1309,274.6816077821127,163.66043921511167,-0.009626102418405936,439,899072,4.9431774575263265
1.0557472590357064,729,844,205.24256013422715,166.92449714644005,-0.00573137586179655,440,901120,2.1814777561929075
1.0413381356745959,730,59,13.171073823735117,165.81918166511346,-0.008073489327216521,441,903168,3.8331746077165008
1.0413381356745959,731,1199,283.7551428137441,167.59173912723384,-0.008073489327216521,441,903168,3.8331746077165008
1.05377882681787,732,443,106.60430326652515,165.8562695943278,-0.007034572749398648,442,905216,4.317330845445395
1.05377882681787,733,1180,282.9412078785909,166.74906328178022,-0.007034572749398648,442,905216,4.317330845445395
1.0653376050293446,734,764,191.6973754845782,168.82265117627156,-0.00710558413848048,443,907264,4.42863263906911
1.0653376050293446,735,1212,281.2540792560884,170.41025405790927,-0.00710558413848048,443,907264,4.42863263906911
1.0365220360457896,736,1160,279.0447056660815,170.38903948595924,-0.0018893859480158426,444,909312,2.32072319756262
1.0204299550503493,737,313,73.70040195621554,168.86487595518346,-0.008251960505731404,445,911360,4.623250793386251
1.0204299550503493,738,1168,283.05091338880436,171.38503380238097,-0.008251960505731404,445,911360,4.623250793386251
1.0397619929164648,739,598,150.721154897059,170.0901577481852,-0.007772703820955939,446,913408,4.879810136649757
1.0397619929164648,740,1316,274.98220293317576,171.2985556014094,-0.007772703820955939,446,913408,4.879810136649757
1.0661809585988522,741,1080,258.8156625126473,171.0380228892727,-0.009455892621190287,447,915456,3.2564087560400368
1.0950802970677613,742,386,92.719948512954,169.50221852091946,-0.007708276007906534,448,917504,4.367864030227065
1.0950802970677613,743,1277,279.12757689690886,171.8750102324966,-0.007708276007906534,448,917504,4.367864030227065
1.1199724607169628,744,822,209.03755225105414,171.16632430029836,-0.0013317725795786827,449,919552,4.60631066551432
1.1199724607169628,745,1197,284.6479991975711,172.54684250824852,-0.0013317725795786827,449,919552,4.60631066551432
1.1242413405328988,746,1248,281.44590532687783,174.8483116935236,0.00033174754062201826,450,921600,2.375255874916911
1.119663853570819,747,429,106.21689842313282,174.7166839798264,-0.0048877669047215026,451,923648,4.546807441487909
1.119663853570819,748,1209,284.7579177805107,174.7307053594958,-0.0048877669047215026,451,923648,4.546807441487909
1.1215549368411302,749,817,205.50966685748952,176.12210640213263,-0.006031298093148507,452,925696,4.135287166014313
1.1215549368411302,750,1231,282.0310604538431,176.12323205319205,-0.006031298093148507,452,925696,4.135287166014313
1.1023520052433013,751,1346,275.52097876087595,178.81400795349694,-0.008189148845849559,453,927744,2.7624888570979236
1.083670374751091,752,617,135.10317355364572,177.42676417891695,-0.007604615741001908,454,929792,4.544504238571972
1.083670374751091,753,1262,281.0771134625067,177.67559182165044,-0.007604615741001908,454,929792,4.544504238571972
1.038659305870533,754,1186,279.25844910522994,180.0867600967978,-0.0076419875404099,455,931840,2.5503774168901145
1.0259625773876906,755,376,103.25005816351505,178.27083718601642,-0.006143742825952358,456,933888,4.235723736416548
1.0259625773876906,756,1226,282.62095954776436,179.82262874693868,-0.006143742825952358,456,933888,4.235723736416548
1.0311639457941055,757,809,190.8361198291893,181.9127631958276,-0.006367079191841185,457,935936,2.3262825017096476
1.0300874337553978,758,7,1.3578991766969553,181.58539756594968,-0.008546216585091315,458,937984,3.4812370157334955
1.0300874337553978,759,1241,282.7152674051853,183.90649400957798,-0.008546216585091315,458,937984,3.4812370157334955
1.050773822888732,760,415,103.50060063911671,184.3666409839057,-0.006294925665133633,459,940032,4.7843655698932706
1.050773822888732,761,1239,282.025107873773,184.38598754927006,-0.006294925665133633,459,940032,4.7843655698932706
1.04014465585351,762,881,208.51510477450003,184.65649498423969,-0.003740859840763733,460,942080,2.5338527583517134
1.0242494080215692,763,30,6.38563987773657,185.91170973310506,-0.005444398691179231,461,944128,4.251165170222521
1.0242494080215692,764,1284,279.19603649154726,185.91768026467446,-0.005444398691179231,461,944128,4.251165170222521
0.9967447875067592,765,527,119.170494951263,185.63514963236818,-0.0026787087903358043,462,946176,4.549002074543386
0.9967447875067592,766,1210,283.2691918549452,189.79492798567185,-0.0026787087903358043,462,946176,4.549002074543386
0.9581010194495321,767,894,214.47619800632467,191.83075974894138,-0.006702683099138085,463,948224,2.3790759197901936
0.9445339718833565,768,22,5.8980888915061955,189.06227203234067,-0.010437376293702982,464,950272,5.320756952278316
0.9445339718833565,769,779,48.33174061469114,188.33819736141962,-0.010437376293702982,464,950272,5.320756952278316
0.9399932380765676,770,9,3.5296814589798444,185.6005361639586,-0.00871260793064721,465,952320,4.327905783616006
0.9399932380765676,771,1269,280.36119654708233,189.58050079768313,-0.00871260793064721,465,952320,4.327905783616006
0.9208745818585158,772,522,123.64307786189516,188.13882227686395,-0.008859948719327803,466,954368,4.435062270052731
0.9208745818585158,773,1201,284.8080621840338,191.60594331034656,-0.008859948719327803,466,954368,4.435062270052731
0.9135854128748179,774,948,223.65426452555815,194.52082907491408,-0.002478826683363877,467,956416,3.144466206524521
0.9252353528514504,775,114,29.479089633534375,192.33794395618713,-0.007186185498721897,468,958464,4.96451368983835
0.9252353528514504,776,1264,279.2128882956237,194.0114958285051,-0.007186185498721897,468,958464,4.96451368983835
0.933791383728385,777,703,169.78748361499825,192.9444319653708,-0.004312434463645332,469,960512,4.417122997436673
0.933791383728385,778,1215,282.2235556399947,193.3135552945272,-0.004312434463645332,469,960512,4.417122997436673
0.9246360901743174,779,1104,262.6968266036198,195.06393637061257,-0.0063382466876646506,470,962560,2.603139272984117
0.9276632690802217,780,310,66.01720318675908,192.91475882536233,-0.010321853632922285,471,964608,4.619347280077636
0.9276632690802217,781,1212,282.6824878676296,193.70460288767168,-0.010321853632922285,471,964608,4.619347280077636
0.9281339466571807,782,745,173.97585405697671,195.12150590614382,-0.011557920509949327,472,966656,5.068453231919557
0.9281339466571807,783,109,-108.41329730922047,191.24832576384787,-0.011557920509949327,472,966656,5.068453231919557
0.9412377957254648,784,84,11.356708701779421,189.66831492279843,-0.006879288839991204,473,968704,4.058611265290528
0.9412377957254648,785,1207,283.95274652469925,192.50278211727434,-0.006879288839991204,473,968704,4.058611265290528
0.9469607656821608,786,461,114.13669530693942,190.9272319586413,-0.010996681317919865,474,970752,4.715134142432362
0.9469607656821608,787,1282,279.75158255528567,192.17106712630434,-0.010996681317919865,474,970752,4.715134142432362
0.9380615206435323,788,907,223.64184974352523,191.59933857462255,-0.0048170192560064605,475,972800,2.429957661870867
0.9448239797726273,789,58,13.988115781036496,189.0645735917554,-0.009132445228169672,476,974848,4.720672909170389
0.9448239797726273,790,1319,274.9738355203635,190.9008419880764,-0.009132445228169672,476,974848,4.720672909170389
0.9486907914280891,791,314,-68.68099555632227,187.43640258318018,-0.00963593010965269,477,976896,7.7585594017058614
